아파트,거래금액,년,월,일,법정동,지역코드,전용면적,층
꿈의숲아이파크,120000,2025,05,16,장위동,00000,84.48,15
상계주공3(고층),63700,2025,05,16,상계동,00000,59.39,10
화랑타운아파트,81000,2025,05,16,공릉동,00000,84.65,8
상계주공3(고층),67400,2025,05,16,상계동,00000,59.2,2
동양엔파트,86000,2025,05,16,상계동,00000,84.88,16
노원현대,68000,2025,05,16,상계동,00000,84.99,2
동양엔파트,87500,2025,05,16,상계동,00000,84.88,6
보람아파트,58000,2025,05,16,상계동,00000,68.99,9
상계주공3(고층),53000,2025,05,16,상계동,00000,38.0,6
상계주공4(고층),35000,2025,05,16,상계동,00000,32.39,7
창동주공3단지(해등마을),50500,2025,05,16,창동,00000,45.77,11
하계1청구,68000,2025,05,16,하계동,00000,84.6,10
에스케이북한산시티,67500,2025,05,16,미아동,00000,84.86,5
미아동부센트레빌,77000,2025,05,16,미아동,00000,59.96,7
장미(시영6),60000,2025,05,16,하계동,00000,59.22,3
한진한화그랑빌,90000,2025,05,16,월계동,00000,84.97,24
후암맨션,78000,2025,05,16,후암동,00000,72.13,2
센트라스,184500,2025,05,16,하왕십리동,00000,84.99,17
한강타운,84700,2025,05,16,산천동,00000,59.69,4
두산,146400,2025,05,16,금호동3가,00000,116.81,13
대림e-편한세상,122000,2025,05,16,행당동,00000,59.96,14
자양2현대,127000,2025,05,16,자양동,00000,84.88,5
우성1,104000,2025,05,16,자양동,00000,59.91,9
한라아파트,128000,2025,05,16,자양동,00000,84.6,19
동아그린,104000,2025,05,16,성수동1가,00000,58.32,13
한강현대,135000,2025,05,16,자양동,00000,83.45,10
서울숲 한신 더 휴,122000,2025,05,16,행당동,00000,59.94,6
텐즈힐(1단지),167700,2025,05,16,하왕십리동,00000,72.52,13
래미안 옥수 리버젠,210000,2025,05,16,옥수동,00000,84.81,3
전농SK,73300,2025,05,16,전농동,00000,59.34,2
구의현대7단지현대홈타운,96500,2025,05,16,구의동,00000,59.97,1
구의강변우성아파트,148500,2025,05,16,구의동,00000,84.76,17
광장현대9단지,153500,2025,05,16,광장동,00000,84.96,13
대우,188000,2025,05,16,금호동4가,00000,114.6,7
한신무학,80000,2025,05,16,하왕십리동,00000,62.41,1
진양상가,68000,2025,05,16,충무로4가,00000,78.28,14
푸른마을(8차),69000,2025,05,16,금호동1가,00000,76.14,4
삼성쉐르빌,91500,2025,05,16,도선동,00000,84.93,7
센트럴파크,374000,2025,05,16,한강로3가,00000,114.5011,21
서울숲 한신 더 휴,125000,2025,05,16,행당동,00000,59.94,10
강촌,190000,2025,05,16,이촌동,00000,59.12,15
롯데캐슬파크,180000,2025,05,16,성수동2가,00000,101.995,9
롯데캐슬피렌체,30500,2025,05,16,용두동,00000,26.08,8
현대맨숀,274960,2025,05,16,이촌동,00000,121.44,12
남산타운,140000,2025,05,16,신당동,00000,114.88,3
센트라스,160000,2025,05,16,하왕십리동,00000,59.93,5
한신아파트,79000,2025,05,16,제기동,00000,59.84,23
트리마제,400000,2025,05,16,성수동1가,00000,84.5402,24
약수하이츠,148000,2025,05,16,신당동,00000,114.92,16
주공10,73000,2025,05,16,중계동,00000,58.14,10
e편한세상서대문,96000,2025,05,16,홍은동,00000,59.986,13
갈현현대,44800,2025,05,16,구산동,00000,59.94,13
DMC에코자이,110500,2025,05,16,남가좌동,00000,59.656,10
북한산더샵,108000,2025,05,16,홍은동,00000,84.747,5
녹번역e편한세상캐슬,110000,2025,05,16,응암동,00000,59.96,10
녹번역e편한세상캐슬,110000,2025,05,16,응암동,00000,59.96,18
백련산파크자이,94000,2025,05,16,응암동,00000,84.669,12
청구1차,86000,2025,05,16,홍제동,00000,84.78,12
신촌푸르지오,159700,2025,05,16,북아현동,00000,84.9953,15
홍제한양,69000,2025,05,16,홍제동,00000,60.06,13
응암역효성해링턴플레이스,84700,2025,05,16,신사동,00000,75.72,8
문화촌현대,63500,2025,05,16,홍제동,00000,59.94,20
마포래미안푸르지오3단지,239000,2025,05,16,아현동,00000,114.588,7
서서울삼성,98000,2025,05,16,아현동,00000,84.89,8
산수(86-20),38500,2025,05,16,녹번동,00000,65.2,6
래미안베라힐즈,125000,2025,05,16,녹번동,00000,84.95,6
DMC파크뷰자이1단지,144000,2025,05,16,남가좌동,00000,84.974,17
남가좌동현대,70000,2025,05,16,남가좌동,00000,59.4,12
DMC에코자이,109500,2025,05,16,남가좌동,00000,59.656,10
중계그린1단지,41500,2025,05,16,중계동,00000,39.78,10
중계그린1단지,57700,2025,05,16,중계동,00000,59.46,6
동진신안,126000,2025,05,16,중계동,00000,101.99,13
우성,82000,2025,05,16,천호동,00000,64.53,3
강동상떼빌,99500,2025,05,16,천호동,00000,119.7,19
현대아파트,75000,2025,05,16,천호동,00000,60.76,6
동아하이빌아파트,70500,2025,05,16,천호동,00000,59.98,4
강동리버스트4단지,71000,2025,05,16,강일동,00000,49.82,4
명일지에스아파트,78000,2025,05,16,명일동,00000,59.79,5
래미안힐스테이트고덕,154000,2025,05,16,고덕동,00000,59.23,20
현대(고덕),149000,2025,05,16,명일동,00000,84.91,4
라움포레,77500,2025,05,16,성내동,00000,59.63,4
삼익그린2차,158500,2025,05,16,명일동,00000,84.755,10
고덕 아이파크,148000,2025,05,16,고덕동,00000,59.99,10
고덕롯데캐슬베네루체,144000,2025,05,16,상일동,00000,84.923,23
선사현대아파트,109000,2025,05,16,암사동,00000,59.64,12
아인리베,75500,2025,05,16,둔촌동,00000,83.82,2
롯데캐슬퍼스트,148000,2025,05,16,암사동,00000,84.81,29
고덕자이,136000,2025,05,15,상일동,00000,59.9398,19
고덕숲아이파크,125000,2025,05,15,상일동,00000,59.97,21
강동역에스케이허브,92000,2025,05,15,길동,00000,84.94,23
선사현대아파트,145000,2025,05,15,암사동,00000,83.18,17
현대홈타운,134800,2025,05,15,암사동,00000,84.98,10
힐스테이트 강동 리버뷰,117700,2025,05,15,암사동,00000,84.9979,3
현대홈타운,113300,2025,05,15,암사동,00000,59.97,10
세양청마루,84000,2025,05,15,둔촌동,00000,102.45,3
현대,81000,2025,05,15,성내동,00000,59.36,1
명일우성,145000,2025,05,15,명일동,00000,84.93,10
삼익그린2차,141000,2025,05,15,명일동,00000,66.87,4
고덕그라시움,220000,2025,05,15,고덕동,00000,84.24,19
고덕센트럴푸르지오,116000,2025,05,15,고덕동,00000,59.09,32
고덕그라시움,165000,2025,05,15,고덕동,00000,59.785,12
리센츠,293000,2025,05,15,잠실동,00000,84.99,5
레이크팰리스,275000,2025,05,15,잠실동,00000,84.82,13
주공아파트 5단지,400500,2025,05,15,잠실동,00000,82.51,3
"쌍용대치아파트1동,2동,3동,5동,6동",337000,2025,05,15,대치동,00000,83.56,10
도곡쌍용예가,268000,2025,05,15,도곡동,00000,142.77,12
타워팰리스2,472000,2025,05,15,도곡동,00000,164.99,7
래미안대치팰리스,600000,2025,05,15,대치동,00000,114.15,13
올림픽선수기자촌1단지,295000,2025,05,15,방이동,00000,121.23,3
삼성동센트럴아이파크,440000,2025,05,15,삼성동,00000,103.32,16
강변삼부아파트,199500,2025,05,15,삼성동,00000,81.943,9
개포자이프레지던스,460000,2025,05,15,개포동,00000,109.8841,26
개포자이프레지던스,289500,2025,05,15,개포동,00000,59.8363,12
삼환,174500,2025,05,15,가락동,00000,121.04,11
파크리오,249000,2025,05,15,신천동,00000,84.9,4
장미2,246000,2025,05,15,신천동,00000,71.2,13
푸른마을아파트101동~111동,220000,2025,05,15,일원동,00000,84.93,9
미성2차,450000,2025,05,15,압구정동,00000,74.4,12
2차한양아파트,220000,2025,05,15,송파동,00000,146.96,3
대우레이크월드,185000,2025,05,15,송파동,00000,163.44,15
송파파인타운4단지,139000,2025,05,15,장지동,00000,84.95,7
위례24단지(꿈에그린),149000,2025,05,15,장지동,00000,75.97,16
서초4현대,217000,2025,05,15,서초동,00000,84.99,3
서초이오빌,42000,2025,05,15,서초동,00000,45.96,18
우성아파트,195000,2025,05,15,서초동,00000,59.93,8
거여1단지,63000,2025,05,15,거여동,00000,39.6,5
송파시그니처롯데캐슬,143000,2025,05,15,거여동,00000,59.98,11
거여1단지,88000,2025,05,15,거여동,00000,59.73,8
리센츠,320000,2025,05,15,잠실동,00000,84.99,21
보라매롯데캐슬,150000,2025,05,15,봉천동,00000,170.11,30
신길센트럴자이아파트,137500,2025,05,15,신길동,00000,59.98,20
관악드림(삼성),76500,2025,05,15,봉천동,00000,59.85,20
문래자이,170000,2025,05,15,문래동3가,00000,121.53,8
상도푸르지오클라베뉴,138000,2025,05,15,상도동,00000,84.6246,10
아데나339,11900,2025,05,15,대방동,00000,13.07,2
대림아파트,142500,2025,05,15,대방동,00000,84.92,18
흑석한강센트레빌,195000,2025,05,15,흑석동,00000,84.84,12
두산,116000,2025,05,15,봉천동,00000,114.99,14
롯데낙천대,80000,2025,05,15,신대방동,00000,55.4561,4
우성2차,74000,2025,05,15,신대방동,00000,76.84,3
양평한신,105000,2025,05,15,양평동5가,00000,84.87,5
e편한세상영등포아델포레,102500,2025,05,15,대림동,00000,59.968,17
신길센트럴아이파크,129500,2025,05,15,신길동,00000,84.98,1
서울대입구아이원(1560-62),95000,2025,05,15,봉천동,00000,84.92,8
동부,56000,2025,05,15,신림동,00000,50.57,5
금호(1차),52500,2025,05,15,신림동,00000,84.96,7
힐스테이트뉴포레,112500,2025,05,15,신림동,00000,59.9882,32
극동강변,103000,2025,05,15,본동,00000,84.73,8
한신휴플러스,110000,2025,05,15,본동,00000,84.84,14
삼성래미안,80500,2025,05,15,양평동2가,00000,59.4,22
봉천우성,74500,2025,05,15,봉천동,00000,59.76,11
사당자이,86750,2025,05,15,사당동,00000,60.0,19
사당우성3,144000,2025,05,15,사당동,00000,108.08,7
르메이에르,80000,2025,05,15,사당동,00000,84.75,7
우성,115000,2025,05,15,노량진동,00000,124.77,11
우성,100000,2025,05,15,노량진동,00000,59.82,17
이수브라운스톤상도(527-0),119400,2025,05,15,상도동,00000,59.94,7
동원베네스트,115500,2025,05,15,상도동,00000,84.959,7
삼성래미안,125000,2025,05,15,사당동,00000,114.502,16
중앙하이츠빌,113500,2025,05,15,상도동,00000,84.9883,15
삼선푸르지오,81000,2025,05,15,삼선동2가,00000,84.83,2
래미안위브,138800,2025,05,15,답십리동,00000,84.98,11
두산4,71000,2025,05,15,면목동,00000,84.86,2
돈암동삼성,75000,2025,05,15,돈암동,00000,84.59,20
길음뉴타운6단지(래미안),122950,2025,05,15,길음동,00000,84.049,14
한진(609-1),53000,2025,05,15,돈암동,00000,59.58,1
휘경SK뷰,116000,2025,05,15,휘경동,00000,84.59,6
이편한세상화랑대,103500,2025,05,15,묵동,00000,84.956,7
정릉꿈에그린,73000,2025,05,15,정릉동,00000,59.63,15
동구햇살,59000,2025,05,15,묵동,00000,84.85,2
면목한신,38000,2025,05,15,면목동,00000,44.5,12
동답한신,50500,2025,05,15,답십리동,00000,44.35,9
청구,55500,2025,05,15,정릉동,00000,84.84,2
정릉힐스테이트3차,68500,2025,05,15,정릉동,00000,59.98,4
태영,69000,2025,05,15,염창동,00000,59.97,16
한화꿈에그린,145500,2025,05,15,공덕동,00000,84.939,6
휴먼빌,89000,2025,05,15,망원동,00000,59.955,4
양천벽산블루밍2단지,59000,2025,05,15,신월동,00000,59.99,3
롯데캐슬프레지던트,280000,2025,05,15,공덕동,00000,191.872,26
코오롱하늘채,89500,2025,05,15,등촌동,00000,84.96,6
kcc웰츠,182000,2025,05,15,신공덕동,00000,107.42,25
kcc웰츠,182000,2025,05,15,신공덕동,00000,107.42,25
목동금호베스트빌,103000,2025,05,15,목동,00000,96.83,7
부영2,186500,2025,05,15,목동,00000,144.83,11
목동트윈빌,175000,2025,05,15,목동,00000,129.37,26
목동신시가지1,206500,2025,05,15,목동,00000,65.34,11
상암월드컵파크2단지,93500,2025,05,15,상암동,00000,59.92,20
서강예가,134200,2025,05,15,창전동,00000,59.983,8
서강예가,98000,2025,05,15,창전동,00000,84.988,13
서강예가,147500,2025,05,15,창전동,00000,84.988,3
목동현대3차,125000,2025,05,15,신정동,00000,71.16,12
초록,60500,2025,05,15,화곡동,00000,49.77,6
강서힐스테이트,134500,2025,05,15,화곡동,00000,84.99,10
래미안웰스트림,234000,2025,05,15,현석동,00000,84.98,30
학마을1단지,52500,2025,05,15,신정동,00000,49.99,12
경남아너스빌,145000,2025,05,15,신정동,00000,96.17,11
대우미래사랑,30500,2025,05,15,서교동,00000,34.29,9
목동신시가지8,168000,2025,05,15,신정동,00000,54.94,17
주공3,84150,2025,05,15,등촌동,00000,58.14,15
대림,105000,2025,05,15,신정동,00000,84.89,5
시범,268000,2025,05,15,여의도동,00000,79.24,11
여의도자이,368000,2025,05,15,여의도동,00000,182.45,30
당산대우,35000,2025,05,15,당산동2가,00000,31.73,16
동아1,89000,2025,05,15,신도림동,00000,59.978,1
당산삼성2차,105000,2025,05,15,당산동4가,00000,59.76,22
현대홈타운,88250,2025,05,15,개봉동,00000,115.0,7
개화,81000,2025,05,15,방화동,00000,101.86,8
방화그린,43000,2025,05,15,방화동,00000,39.76,4
브라이튼여의도,540000,2025,05,15,여의도동,00000,113.9657,42
하버라인4단지,63000,2025,05,15,항동,00000,59.86,12
한진,63000,2025,05,15,개봉동,00000,84.96,12
신도림태영타운,111500,2025,05,15,구로동,00000,101.74,1
동아3,124000,2025,05,15,신도림동,00000,84.99,24
마곡수명산파크7단지,81000,2025,05,15,내발산동,00000,84.53,3
마곡수명산파크1단지,96000,2025,05,15,내발산동,00000,84.82,1
독립문파크빌,62300,2025,05,15,현저동,00000,59.4,10
DMC래미안e편한세상,122000,2025,05,15,북가좌동,00000,84.95,9
마포센트럴 아이파크,144000,2025,05,15,아현동,00000,59.9718,7
마포래미안푸르지오3단지,175000,2025,05,15,아현동,00000,59.9452,9
넥서스빌,105000,2025,05,15,홍은동,00000,200.27,6
백련산힐스테이트2차,73000,2025,05,15,응암동,00000,59.63,3
백련산힐스테이트2차,82800,2025,05,15,응암동,00000,84.49,2
주공4,60400,2025,05,15,중계동,00000,59.39,3
녹번역e편한세상캐슬,112000,2025,05,15,응암동,00000,59.96,15
북한산래미안아파트(2단지),89000,2025,05,15,불광동,00000,84.9929,1
DMC센트럴아이파크,128500,2025,05,15,남가좌동,00000,84.94,19
DMC에코자이,110000,2025,05,15,남가좌동,00000,59.79,17
신촌럭키,110000,2025,05,15,대현동,00000,83.38,13
상아,80600,2025,05,15,중계동,00000,84.97,8
중계그린1단지,51500,2025,05,15,중계동,00000,49.5,8
청구3,117000,2025,05,15,중계동,00000,84.77,2
DMC래미안e편한세상,106000,2025,05,15,북가좌동,00000,59.97,8
DMC래미안e편한세상,108000,2025,05,15,북가좌동,00000,59.97,6
인우,59254,2025,05,15,증산동,00000,70.93,3
효민아크로뷰,49800,2025,05,15,갈현동,00000,36.95,20
상아,50900,2025,05,15,중계동,00000,51.29,13
삼호4,62700,2025,05,15,월계동,00000,50.18,10
한진한화그랑빌,89200,2025,05,15,월계동,00000,84.97,15
꿈의숲대명루첸아파트,89500,2025,05,15,장위동,00000,84.843,10
청솔(시영7),38000,2025,05,15,하계동,00000,39.92,11
성원그린(103동),40000,2025,05,15,우이동,00000,84.77,1
한양1,64750,2025,05,15,쌍문동,00000,66.33,5
한양6,54500,2025,05,15,쌍문동,00000,83.86,10
꿈의숲아이파크,80000,2025,05,15,장위동,00000,84.47,29
주공17단지,32000,2025,05,15,창동,00000,36.16,13
북한산스카이뷰아파트,42000,2025,05,15,수유동,00000,59.83,2
프롬하우징,34450,2025,05,15,수유동,00000,40.64,6
프롬하우징,31300,2025,05,15,수유동,00000,36.75,6
프롬하우징,31300,2025,05,15,수유동,00000,36.75,6
프롬하우징,37050,2025,05,15,수유동,00000,43.95,5
프롬하우징,31300,2025,05,15,수유동,00000,36.75,5
프롬하우징,31300,2025,05,15,수유동,00000,36.75,5
프롬하우징,24500,2025,05,15,수유동,00000,27.58,4
프롬하우징,23900,2025,05,15,수유동,00000,27.73,4
프롬하우징,31150,2025,05,15,수유동,00000,36.75,4
프롬하우징,31150,2025,05,15,수유동,00000,36.75,4
프롬하우징,34950,2025,05,15,수유동,00000,43.52,3
프롬하우징,33450,2025,05,15,수유동,00000,40.77,3
프롬하우징,33350,2025,05,15,수유동,00000,40.65,3
프롬하우징,33450,2025,05,15,수유동,00000,40.77,3
프롬하우징,33450,2025,05,15,수유동,00000,40.77,3
프롬하우징,35350,2025,05,15,수유동,00000,43.52,2
프롬하우징,33300,2025,05,15,수유동,00000,40.77,2
프롬하우징,33200,2025,05,15,수유동,00000,40.65,2
프롬하우징,33300,2025,05,15,수유동,00000,40.77,2
프롬하우징,33650,2025,05,15,수유동,00000,40.77,2
극동,46800,2025,05,15,도봉동,00000,84.83,6
풍림아파트A,68000,2025,05,15,공릉동,00000,59.94,17
거성학마을아파트,55000,2025,05,15,방학동,00000,84.93,3
푸르지오시티,13500,2025,05,15,미아동,00000,18.6479,7
미아신구,52000,2025,05,15,미아동,00000,84.9,1
벽산라이브파크,59000,2025,05,15,미아동,00000,84.89,3
벽산,33000,2025,05,15,상계동,00000,43.35,3
두산,31500,2025,05,15,상계동,00000,41.85,2
한신1차,37000,2025,05,15,상계동,00000,53.96,5
한신3차,56500,2025,05,15,상계동,00000,84.59,3
대동황토방,72500,2025,05,15,상계동,00000,84.97,9
상계주공4(고층),53900,2025,05,15,상계동,00000,49.94,8
풍림아이원,85000,2025,05,15,월계동,00000,84.303,20
삼호4,60000,2025,05,15,월계동,00000,50.18,9
현대,109000,2025,05,15,신당동,00000,122.275,6
남산타운,162000,2025,05,15,신당동,00000,114.88,11
엘리시아,140000,2025,05,15,평창동,00000,236.07,3
롯데,126000,2025,05,15,금호동4가,00000,84.99,19
롯데,127000,2025,05,15,금호동4가,00000,84.99,22
동아그린,106000,2025,05,15,성수동1가,00000,58.32,17
중앙하이츠빌,155000,2025,05,15,성수동1가,00000,84.9673,3
현대그린,159000,2025,05,15,성수동1가,00000,81.48,18
한가람,202000,2025,05,15,이촌동,00000,59.88,21
강촌,182500,2025,05,15,이촌동,00000,59.12,11
한신아파트,87000,2025,05,15,제기동,00000,84.76,14
남산타운,109500,2025,05,15,신당동,00000,59.94,6
평화,44800,2025,05,15,회현동1가,00000,58.02,1
한진해모로,94500,2025,05,15,신당동,00000,84.96,6
